Compound_ID,Protein_ID,Label
6115,4342,0
2300,2888,0
7016,1037,0
748,2971,0
1223,1278,0
1264,1804,0
161,1188,0
1761,1856,0
1546,699,0
3419,2694,0
112,4450,0
809,177,0
7674,219,0
5406,4525,0
3224,4441,0
7949,4130,0
3372,3107,0
6672,180,0
2544,4416,0
911,3608,0
4153,474,0
7511,4133,0
7215,3088,0
6931,3329,0
4457,1639,0
5456,3070,0
7163,417,0
6557,2859,0
6448,1640,0
3043,838,0
4254,4434,0
4536,1114,0
6088,839,0
3199,1122,0
7567,4415,0
3159,4167,0
1139,2159,0
1908,3424,0
4143,2617,0
2820,271,0
2665,4598,0
442,541,0
5865,2716,0
7792,2318,0
1904,1733,0
3912,2455,0
6006,4412,0
7093,65,0
6580,2698,0
1365,701,0
3648,1591,0
8039,209,0
219,3650,0
6566,2534,0
3157,307,0
4673,338,0
2498,3145,0
6744,2577,0
4034,2337,0
8060,4469,0
1878,1451,0
7673,3794,0
341,2300,0
3307,4452,0
4007,1645,0
6185,2290,0
7245,55,0
619,1490,0
637,4284,0
331,565,0
6841,2631,0
459,3460,0
3291,4629,0
4678,2752,0
1813,689,0
1918,705,0
10492,1173,0
3671,420,0
3740,25,0
2673,2072,0
2198,759,0
5599,2839,0
673,679,0
3245,1480,0
12085,4282,0
1738,774,0
5621,154,0
6949,1117,0
1376,1590,0
3373,1894,0
7098,422,0
6726,550,0
6748,2524,0
3145,3235,0
4303,3521,0
2953,4462,0
6813,3821,0
2909,1386,0
8088,3497,0
6467,1198,0
194,3017,0
1689,1942,0
619,3718,0
5023,3029,0
7468,3752,0
7774,826,0
7779,3156,0
2101,2152,0
3997,2633,0
1196,2009,0
566,3828,0
3281,2197,0
8021,2918,0
3054,2972,0
6092,3243,0
9801,3224,0
7793,2273,0
6480,2830,0
1745,2224,0
3555,450,0
2144,1704,0
2039,2176,0
5576,3097,0
569,46,0
2052,2115,0
4564,2636,0
844,2008,0
7608,12,0
7433,654,0
8159,3269,0
3059,1222,0
4144,966,0
4288,3869,0
11998,327,0
2372,1689,0
6992,2079,0
2816,942,0
2833,2572,0
7313,4645,0
3844,3599,0
7612,2992,0
4506,4213,0
851,2253,0
4247,2003,0
2654,1294,0
2210,314,0
7394,2769,0
5496,1690,0
1850,3980,0
7786,1307,0
2848,342,0
6363,1275,0
1165,4106,0
2650,2572,0
7751,2518,0
7436,3409,0
332,2856,0
2846,1989,0
237,1801,0
6300,3141,0
6735,4530,0
980,3831,0
123,2453,0
4564,663,0
6678,3767,0
1023,266,0
2151,121,0
4006,1567,0
7421,3811,0
451,1272,0
4327,2642,0
6280,459,0
3704,1202,0
4647,1600,0
968,3713,0
4194,800,0
4782,1236,0
1948,2421,0
2658,73,0
1001,857,0
5970,1401,0
7102,1964,0
4416,2081,0
6248,628,0
13464,2176,0
7946,2585,0
346,4080,0
2273,3874,0
977,3129,0
3923,4134,0
1588,573,0
5968,3957,0
4490,3952,0
3366,281,0
7196,2501,0
6549,2919,0
3587,923,0
5244,2879,0
6233,4147,0
12069,341,0
12480,3322,0
376,926,0
6831,575,0
3892,512,0
2111,2950,0
5953,2292,0
2305,3984,0
1644,2252,0
12031,4435,0
689,2325,0
7428,4177,0
1129,116,0
12025,2634,0
6684,4433,0
2329,3294,0
6271,2574,0
7718,748,0
7342,3881,0
3999,2974,0
451,1635,0
12827,3258,0
6848,2326,0
1478,3424,0
6805,1461,0
3274,1752,0
12450,2288,0
2011,3887,0
951,3907,0
14600,1639,0
5116,2936,0
7112,157,0
7848,225,0
929,1115,0
7262,2316,0
2886,4501,0
3560,2230,0
6815,2270,0
210,1135,0
6646,1000,0
9836,2402,0
1047,4261,0
591,3227,0
7172,4493,0
12022,1181,0
5826,480,0
5466,4338,0
5795,3116,0
6932,347,0
137,1007,0
6577,2334,0
1023,871,0
11914,3045,0
7497,2977,0
4092,4198,0
7447,3156,0
3054,1725,0
464,4556,0
7814,4347,0
572,3335,0
1007,1277,0
1800,2899,0
3235,1773,0
3420,2987,0
906,3854,0
6310,2111,0
3397,1017,0
5935,507,0
504,3810,0
943,245,0
6815,2283,0
3241,1938,0
4031,4043,0
4148,4628,0
7288,2466,0
6415,2807,0
999,1537,0
6601,1765,0
2514,3824,0
5157,627,0
3491,1820,0
929,3693,0
1218,1352,0
2567,3192,0
7701,1329,0
6591,259,0
14600,726,0
1551,1003,0
558,1013,0
6110,1420,0
3054,1967,0
4184,471,0
7135,1591,0
1193,477,0
10866,4071,0
8061,1756,0
5406,3438,0
7742,3962,0
5531,400,0
2704,3547,0
4497,180,0
7000,319,0
2717,3486,0
7779,2043,0
7170,767,0
2051,1447,0
7727,3573,0
6020,2779,0
7680,3498,0
598,4653,0
109,261,0
1401,547,0
1105,1717,0
4374,194,0
4508,2409,0
4571,2694,0
889,2358,0
2040,3917,0
715,2959,0
2000,2569,0
7509,583,0
1064,898,0
4252,3880,0
1805,4279,0
8271,2626,0
2037,3619,0
2235,1877,0
6378,4594,0
10230,4624,0
3143,1500,0
1388,2944,0
3172,1972,0
6561,2995,0
8242,1107,0
2163,991,0
7230,2070,0
2890,273,0
6097,1319,0
6675,3245,0
5113,654,0
1035,2533,0
1570,1645,0
1057,2292,0
6160,3590,0
1700,3152,0
13345,2819,0
6798,1366,0
6275,3311,0
126,2685,0
6387,2320,0
310,3260,0
7796,3915,0
3286,1441,0
1834,671,0
2426,812,0
1959,2100,0
334,1439,0
4108,1778,0
3563,2207,0
113,1965,0
140,3788,0
1795,945,0
8303,2635,0
7348,4169,0
4089,4653,0
7356,2303,0
4202,4530,0
4938,1417,0
2097,3912,0
3745,4062,0
5751,3957,0
6071,3144,0
6608,868,0
97,3273,0
7647,1957,0
4199,1788,0
10040,2490,0
10759,3409,0
2958,3682,0
4496,1486,0
6139,3773,0
1246,1790,0
3518,4019,0
3747,3613,0
5116,2628,0
930,3247,0
3920,3541,0
6381,273,0
12021,2742,0
4355,436,0
6485,2087,0
728,1985,0
800,4305,0
3436,166,0
1834,2081,0
1020,4308,0
7191,2478,0
1107,971,0
6234,2855,0
723,2028,0
7538,3461,0
6576,3787,0
6483,3559,0
535,745,0
7152,3425,0
3019,3153,0
450,2098,0
2566,1599,0
6863,4490,0
2943,1293,0
13376,3821,0
7361,1963,0
6442,1693,0
7715,1966,0
13613,3010,0
7756,4478,0
1061,158,0
7654,2481,0
4588,391,0
3533,1509,0
5921,1698,0
7272,1396,0
1305,518,0
9333,1227,0
2943,2461,0
6473,4426,0
10678,1605,0
1714,1211,0
1676,2905,0
2500,1137,0
15337,1169,0
891,2864,0
2232,4355,0
2301,3408,0
10045,2860,0
4219,938,0
2937,3060,0
800,2224,0
7310,2038,0
10132,1287,0
2860,4274,0
2965,4327,0
4250,3900,0
6253,77,0
5070,1949,0
1161,402,0
4862,751,0
3427,1648,0
476,299,0
7806,1158,0
701,2861,0
6919,3092,0
2862,1610,0
2342,1840,0
1858,3188,0
3200,1605,0
5555,1617,0
6277,2807,0
6821,1473,0
962,3804,0
790,2300,0
10977,4358,0
318,3510,0
6254,837,0
1108,3629,0
2720,3368,0
3370,3450,0
11985,1704,0
557,3526,0
6875,1709,0
11226,1157,0
11167,25,0
1418,3791,0
4162,2861,0
3895,302,0
10748,2027,0
557,493,0
7325,1393,0
3532,1418,0
268,3773,0
259,4219,0
7095,1345,0
7155,2113,0
3206,2416,0
723,418,0
900,2000,0
1060,3221,0
6404,1656,0
7770,171,0
2493,2251,0
2703,3027,0
1328,2972,0
3141,2701,0
2267,1908,0
6061,270,0
4686,3433,0
973,2515,0
3189,1429,0
5486,2025,0
5391,970,0
6470,963,0
527,3889,0
11146,4180,0
2187,1161,0
707,2773,0
10055,2635,0
1718,3800,0
6608,1836,0
2380,2724,0
608,2538,0
3827,2884,0
3147,3125,0
1863,4420,0
6426,1307,0
3150,2376,0
249,619,0
7812,1457,0
909,665,0
1266,148,0
6556,3753,0
2581,2606,0
1196,843,0
581,1250,0
3700,4627,0
1711,3918,0
4832,3729,0
12585,4462,0
6262,273,0
1595,3972,0
1351,3117,0
4391,3986,0
4134,4101,0
2675,2389,0
5500,1384,0
8038,874,0
1106,1071,0
467,3299,0
5842,4302,0
4025,896,0
3421,1684,0
1318,4108,0
3864,3422,0
1648,307,0
3797,2200,0
4572,2462,0
4575,4453,0
7631,900,0
4130,3285,0
7096,2956,0
4152,2549,0
2727,4134,0
6065,1,0
7767,2343,0
6222,1382,0
3526,3026,0
2891,529,0
1122,4290,0
965,3818,0
6748,674,0
492,1908,0
7140,3413,0
2818,1219,0
7598,3059,0
165,1284,0
9483,2893,0
6238,3312,0
7852,3878,0
307,1862,0
4406,3984,0
3448,339,0
1178,3818,0
3497,3907,0
3491,157,0
3935,871,0
7714,2308,0
3218,2213,0
4309,2775,0
7177,154,0
952,967,0
7357,3239,0
6827,41,0
865,1493,0
5316,4326,0
356,3336,0
6799,733,0
3898,3140,0
842,1509,0
2509,4153,0
118,17,0
2533,309,0
6175,3498,0
1922,2141,0
414,2496,0
2138,1473,0
1401,4361,0
1800,2417,0
2760,2459,0
1304,2967,0
7957,2601,0
2630,134,0
7929,1078,0
8314,889,0
7598,1207,0
7443,3548,0
9972,3713,0
4248,1573,0
256,1011,0
5973,4158,0
2267,1250,0
7234,2916,0
1614,3314,0
2648,2110,0
1571,2449,0
516,1581,0
1954,4173,0
9227,68,0
1336,3077,0
2509,2180,0
9725,1742,0
632,480,0
7534,4053,0
2775,838,0
8050,2657,0
4354,2615,0
2284,786,0
5969,373,0
11965,757,0
3809,2034,0
1044,1858,0
6897,1402,0
928,3861,0
7175,2844,0
2438,3818,0
998,170,0
4076,1331,0
3801,1126,0
8100,384,0
3260,1711,0
11130,1797,0
6646,773,0
6534,303,0
6310,824,0
6235,2636,0
719,196,0
1016,3866,0
2287,2080,0
2354,1087,0
456,1957,0
695,2239,0
5913,3524,0
5008,1166,0
4170,2807,0
10276,811,0
5341,3298,0
355,1124,0
9453,2464,0
2180,2139,0
4002,2405,0
10844,2729,0
6133,2709,0
9736,2523,0
8306,3764,0
6467,1831,0
7588,3255,0
2216,3489,0
3019,1598,0
949,4162,0
8253,2854,0
7740,4026,0
6859,2291,0
6838,956,0
1079,1010,0
7844,4083,0
1552,705,0
7317,4603,0
1942,1156,0
8122,1324,0
6558,2070,0
6148,4121,0
8469,3125,0
47,2031,0
346,2593,0
7526,3693,0
5585,2732,0
5079,4092,0
5810,2850,0
5816,3833,0
4995,688,0
6516,1026,0
3154,860,0
2796,398,0
554,4464,0
5521,2195,0
3193,4235,0
1679,2853,0
2398,1291,0
8449,1574,0
1995,2335,0
6357,215,0
2139,1525,0
1134,2235,0
7221,4198,0
6805,2068,0
2679,752,0
6744,2058,0
1271,4226,0
3862,1068,0
1933,639,0
4973,3494,0
3125,3956,0
618,2355,0
2595,3498,0
4090,666,0
862,4701,0
7202,657,0
13499,3396,0
2625,637,0
120,1849,0
3817,2759,0
11843,618,0
8183,529,0
6359,2368,0
3093,1910,0
7943,1042,0
5314,3908,0
3741,2360,0
295,1557,0
6802,4106,0
5097,2927,0
14185,3845,0
4441,3754,0
4250,2008,0
7543,3057,0
4456,127,0
7367,357,0
7125,329,0
5848,351,0
3201,1857,0
7556,552,0
7394,2705,0
9997,604,0
7669,4630,0
532,1914,0
10051,3284,0
1944,3285,0
7477,1656,0
3444,568,0
2752,3724,0
3607,2252,0
1262,4648,0
4832,1582,0
664,2484,0
781,3823,0
249,3962,0
5402,2866,0
5787,2677,0
9636,746,0
6919,1550,0
6690,1727,0
585,3359,0
10480,3582,0
793,2076,0
1760,3060,0
4392,3875,0
2477,4135,0
3043,4546,0
1097,501,0
5825,1922,0
851,3249,0
10794,4681,0
1592,4415,0
2946,4613,0
4140,392,0
6242,4425,0
4112,559,0
8100,1941,0
10519,1480,0
3361,4303,0
13387,3060,0
1028,3784,0
10042,4524,0
2005,1292,0
6415,2138,0
4407,3890,0
6819,501,0
4193,669,0
4458,2135,0
948,1088,0
7990,2712,0
2701,766,0
4924,1413,0
4481,3287,0
1556,678,0
6449,4610,0
2768,3910,0
2725,305,0
6118,575,0
139,2346,0
3831,2158,0
307,2159,0
7358,1425,0
14570,2743,0
5671,529,0
480,1858,0
5309,3294,0
6300,1225,0
4567,213,0
7206,4185,0
4350,2430,0
7944,3885,0
7808,843,0
1337,3384,0
6419,4071,0
4315,3375,0
1992,3581,0
7128,2316,0
3222,1003,0
4784,2133,0
6566,297,0
7801,3055,0
4129,1155,0
2301,3289,0
6150,355,0
589,165,0
2545,3878,0
2218,1305,0
3866,1455,0
165,3809,0
10230,4184,0
311,894,0
1145,2517,0
7695,2255,0
7578,687,0
7187,1031,0
3844,878,0
7943,1310,0
6014,881,0
6740,1510,0
2932,998,0
10611,1553,0
136,4690,0
6569,3089,0
3928,2454,0
12044,58,0
7904,793,0
7515,3721,0
4012,1630,0
1894,1036,0
1644,4537,0
3158,3704,0
6284,3630,0
1005,2335,0
2586,1034,0
6940,4429,0
1547,1342,0
7629,2961,0
3284,29,0
4254,3499,0
14364,907,0
2917,1255,0
520,1246,0
3204,265,0
3565,1705,0
6813,2523,0
7226,706,0
6565,997,0
3837,1117,0
9217,478,0
1595,228,0
316,3816,0
932,1833,0
2809,1843,0
5787,3066,0
226,661,0
2141,3141,0
2748,1604,0
7094,937,0
5750,3938,0
2369,524,0
813,3575,0
1830,4676,0
1723,1810,0
2738,2313,0
1320,410,0
6286,619,0
4187,304,0
6766,1781,0
9971,2229,0
3457,724,0
2736,2388,0
6855,547,0
134,1947,0
5194,3841,0
2814,1261,0
2766,2267,0
1470,290,0
2215,2393,0
439,2997,0
11901,4694,0
4098,1134,0
6802,3811,0
2855,1972,0
3137,867,0
7313,314,0
2149,2978,0
4957,343,0
3677,94,0
903,327,0
7348,1998,0
12733,4443,0
8213,1510,0
2022,658,0
6743,1137,0
6923,2236,0
1682,3219,0
1589,776,0
7236,252,0
1668,3055,0
6580,3065,0
7829,766,0
6263,1143,0
6657,3285,0
6564,4289,0
2743,1623,0
316,688,0
1589,1944,0
7315,3928,0
6200,2551,0
6392,4707,0
3522,277,0
3759,4162,0
6498,2888,0
6694,2534,0
4459,1355,0
1546,4233,0
6050,4189,0
716,2958,0
5021,4276,0
7199,720,0
167,1504,0
7307,253,0
9836,4353,0
777,2187,0
2735,3317,0
1301,2601,0
3493,3898,0
15855,2654,0
6994,961,0
4736,2050,0
5190,3452,0
6847,3422,0
4199,1845,0
384,4592,0
7356,1313,0
6286,2860,0
6463,4479,0
2801,1806,0
1913,1115,0
2183,2925,0
12104,1629,0
882,3785,0
3000,2918,0
9925,3011,0
10194,1186,0
9676,1260,0
3485,637,0
3903,1150,0
9892,4002,0
2080,1642,0
4021,1142,0
1034,2085,0
132,3445,0
7403,728,0
5122,3523,0
3985,1633,0
1957,1427,0
7659,1593,0
4604,3304,0
6443,53,0
4177,3496,0
3917,159,0
2977,1227,0
6079,2745,0
6151,2096,0
9217,3203,0
4512,2668,0
13280,1955,0
969,1444,0
13613,1081,0
6354,1408,0
7847,2179,0
2780,3049,0
1591,3413,0
2348,386,0
2322,1188,0
2886,3216,0
1112,4610,0
7516,2079,0
7674,1204,0
6208,536,0
4623,2886,0
13104,682,0
6352,3964,0
5502,1542,0
3186,704,0
2374,560,0
6305,3852,0
7530,3182,0
7659,3821,0
7392,3477,0
12492,303,0
7430,1517,0
1855,3378,0
6352,2917,0
7281,1394,0
10221,2325,0
4266,4490,0
10283,759,0
12029,2464,0
9684,2911,0
7619,3604,0
2194,4012,0
2545,563,0
6437,2466,0
1096,293,0
2902,3281,0
7732,283,0
9869,1644,0
6014,3272,0
536,370,0
4216,4080,0
7382,1153,0
2628,268,0
3576,1010,0
6774,2502,0
6937,4186,0
3706,302,0
2661,3074,0
7711,3314,0
7862,2958,0
5782,670,0
7747,793,0
10491,4027,0
12044,944,0
748,3151,0
6407,3876,0
12704,1219,0
7260,1577,0
787,2059,0
4407,3503,0
7098,1286,0
484,2058,0
7641,222,0
368,2112,0
4742,3264,0
7386,935,0
1271,1879,0
3280,3469,0
6604,3114,0
6065,3065,0
996,2583,0
2085,3264,0
6006,3424,0
209,254,0
3012,3425,0
8096,1970,0
2251,4007,0
1203,4081,0
2511,3143,0
348,3301,0
2778,1272,0
2297,2662,0
6127,2896,0
1242,2989,0
6550,2999,0
7715,63,0
2030,2318,0
7638,2031,0
6898,1467,0
1270,2041,0
277,1556,0
750,2005,0
7606,241,0
4459,0,0
5830,3060,0
6257,912,0
7406,3859,0
6438,2650,0
3188,739,0
2262,1742,0
2580,2317,0
3862,949,0
658,3584,0
6938,2707,0
7100,1308,0
10592,2752,0
669,2430,0
9442,4047,0
2245,1280,0
3511,2597,0
6515,1594,0
5651,3438,0
3397,3249,0
4450,4273,0
5654,740,0
2803,524,0
13331,2646,0
12032,923,0
158,3419,0
4845,2816,0
160,2031,0
2964,1152,0
6054,3599,0
3392,4302,0
9804,3581,0
1523,248,0
2254,3436,0
3732,960,0
4102,1725,0
2579,2738,0
440,1267,0
8411,3657,0
10335,773,0
5345,4307,0
4113,3052,0
3781,2313,0
4364,2634,0
3943,3129,0
1928,3680,0
2722,3955,0
13517,5,0
585,3119,0
3565,968,0
3732,1899,0
7063,4701,0
4063,4628,0
1154,795,0
2346,2392,0
5971,1965,0
155,502,0
198,1626,0
7195,3810,0
7494,2120,0
1523,3752,0
5377,179,0
4248,4529,0
13090,318,0
12030,338,0
1908,1644,0
5939,3100,0
3697,2965,0
1694,2587,0
1718,2944,0
2936,4301,0
770,1973,0
4290,3479,0
964,792,0
7703,2644,0
4035,2960,0
1834,4058,0
4129,1841,0
1799,4037,0
3919,3014,0
6923,1257,0
7355,1143,0
844,1370,0
5352,1061,0
10811,715,0
140,759,0
10578,2170,0
2551,2100,0
11842,3377,0
9925,4234,0
159,2206,0
217,4362,0
2194,2765,0
6402,4416,0
4532,918,0
6264,2725,0
1658,4219,0
8113,4097,0
1291,2476,0
6559,3316,0
2803,2994,0
4183,2198,0
1676,2546,0
7639,1962,0
6266,1522,0
820,2036,0
7795,4690,0
9755,2254,0
2769,1168,0
374,0,0
2533,2352,0
7791,2770,0
3591,1505,0
1141,401,0
7289,802,0
2459,1356,0
7137,1199,0
6349,4610,0
10625,2258,0
1681,3011,0
6502,2674,0
2746,2352,0
3284,944,0
3633,1852,0
6195,3914,0
701,2731,0
1014,747,0
6724,737,0
6404,1284,0
5707,3342,0
13374,1379,0
10977,845,0
2811,468,0
6025,470,0
190,2929,0
7590,2083,0
3813,3890,0
3830,1090,0
1834,3374,0
6629,4556,0
6574,2634,0
3814,4034,0
3053,1169,0
2900,4108,0
6938,1110,0
5776,4088,0
4143,2489,0
1621,3266,0
12825,4705,0
6070,2054,0
2797,425,0
12432,3727,0
6723,404,0
4018,508,0
370,3920,0
4329,400,0
6205,2400,0
3395,2222,0
1733,447,0
7753,397,0
5122,450,0
1904,1726,0
4939,1497,0
985,1456,0
3390,1060,0
3576,4219,0
10040,1702,0
1115,748,0
1287,3218,0
10592,4659,0
7601,2191,0
1266,4327,0
2197,29,0
3747,3283,0
12859,4329,0
6009,889,0
6938,1352,0
4195,706,0
6994,2452,0
1822,3269,0
3397,4338,0
3471,4287,0
9262,1004,0
840,2098,0
3870,3511,0
6303,733,0
666,1716,0
10313,2103,0
4284,347,0
7575,2030,0
10794,4133,0
3726,3237,0
3559,845,0
7110,1701,0
6542,2412,0
463,2296,0
2765,3236,0
12619,1472,0
2426,1555,0
3955,293,0
7171,893,0
6768,1183,0
2155,4475,0
10622,4551,0
7404,3087,0
5904,1374,0
6929,1774,0
1769,467,0
6242,844,0
4329,1702,0
9454,19,0
1866,1568,0
928,3005,0
8290,4119,0
3693,966,0
1098,3682,0
4021,768,0
3336,1897,0
3016,458,0
903,208,0
14497,2434,0
720,3241,0
1100,2479,0
2667,3724,0
4757,284,0
1629,2271,0
7794,1407,0
6653,2522,0
2728,3145,0
6847,1304,0
563,4462,0
819,2173,0
6672,1717,0
1723,4269,0
2525,3496,0
6398,202,0
2719,4530,0
5854,4239,0
353,3834,0
6246,2548,0
4102,962,0
7935,2736,0
10875,3667,0
10354,2009,0
3862,1246,0
4264,243,0
2516,2629,0
6057,811,0
1628,1938,0
2798,2729,0
1103,3221,0
155,3711,0
3178,2950,0
470,568,0
1323,2995,0
2562,237,0
1739,1890,0
6964,4346,0
1637,4094,0
166,1096,0
10620,3269,0
13393,3794,0
604,2490,0
4236,2251,0
2326,2626,0
1058,216,0
6166,1333,0
2728,4326,0
7607,4159,0
7609,593,0
2206,2938,0
3431,807,0
9836,3308,0
2893,2858,0
10866,2399,0
7669,1775,0
1117,1964,0
2347,1638,0
6347,2549,0
3398,4013,0
7396,1882,0
1651,3066,0
5517,816,0
1704,2175,0
6196,1333,0
2514,997,0
6705,981,0
4325,2602,0
1718,3241,0
2081,1603,0
6015,1931,0
14948,760,0
14084,4627,0
6159,404,0
12439,2496,0
4280,321,0
3105,125,0
6661,3540,0
3710,4140,0
4348,4656,0
4193,2833,0
3508,515,0
7546,3933,0
8122,2817,0
904,930,0
186,125,0
3581,993,0
10230,4120,0
3048,3913,0
7244,1501,0
6113,3792,0
2524,2415,0
2634,2058,0
7567,959,0
865,1618,0
165,2698,0
3250,2061,0
7011,2956,0
11479,774,0
7695,1144,0
417,704,0
3581,1114,0
927,3664,0
1813,1313,0
6856,2560,0
2945,2364,0
796,471,0
547,1164,0
2950,3876,0
12458,1704,0
7291,687,0
5063,450,0
9505,3958,0
2659,1943,0
1214,166,0
3101,4045,0
537,3859,0
3486,180,0
7827,1155,0
4924,786,0
2310,254,0
1059,1460,0
2298,688,0
1974,4240,0
1897,344,0
1895,3947,0
2700,439,0
3880,2736,0
3713,2559,0
3510,3691,0
11851,659,0
6868,934,0
517,2345,0
2394,4533,0
735,3736,0
871,3102,0
1003,4682,0
659,2694,0
927,3906,0
2768,4222,0
12716,1339,0
7781,3789,0
7719,2911,0
7256,935,0
3643,1187,0
1344,1979,0
6585,2982,0
7832,573,0
2725,3771,0
5956,1727,0
13280,2320,0
2394,4425,0
2034,4119,0
2481,2593,0
6750,16,0
3558,1759,0
1989,404,0
1810,2159,0
1655,1053,0
1512,2731,0
3384,145,0
6264,1062,0
6422,3634,0
4013,4554,0
7781,3910,0
6365,2834,0
854,2761,0
341,3408,0
6074,2133,0
1743,2334,0
1552,2803,0
15337,1591,0
8238,3368,0
11913,4519,0
873,236,0
6883,1713,0
6857,4730,0
718,2348,0
6067,144,0
3269,4221,0
10129,3919,0
2729,4536,0
6588,1307,0
411,2834,0
1925,3021,0
2630,1790,0
6620,3999,0
4312,770,0
7724,1053,0
1519,4733,0
14604,2652,0
2370,4310,0
4653,2231,0
1033,3527,0
3935,3937,0
554,1543,0
7727,3687,0
6784,3060,0
7730,3958,0
2568,3248,0
378,1088,0
6969,4274,0
7788,930,0
6623,1651,0
687,4058,0
6599,3014,0
12459,3766,0
2963,1562,0
6111,3425,0
5029,1471,0
1464,717,0
1073,3047,0
266,3247,0
1233,784,0
6181,2474,0
3822,2949,0
8063,2037,0
2516,1516,0
2093,1413,0
5776,2425,0
2679,985,0
1569,1413,0
2579,3787,0
6677,3055,0
5373,234,0
12432,4279,0
8392,2212,0
1607,3102,0
6798,312,0
11075,1797,0
14229,765,0
1135,4046,0
2606,2843,0
171,4299,0
6637,394,0
642,1898,0
7237,2116,0
119,3843,0
3393,1910,0
5630,2226,0
1753,1880,0
3150,462,0
2549,996,0
4543,1820,0
3889,801,0
4350,4165,0
1177,1949,0
1765,2348,0
3823,4648,0
4003,1317,0
3862,146,0
5111,62,0
145,3199,0
6819,492,0
8183,654,0
1202,1898,0
7270,3811,0
7322,1786,0
4717,3060,0
5954,2444,0
2917,2038,0
5364,1410,0
7318,3064,0
7478,2299,0
1934,3510,0
5824,4549,0
7527,2420,0
4354,204,0
405,2722,0
6749,1372,0
6670,1042,0
6522,915,0
488,2262,0
5773,4732,0
4269,1557,0
518,155,0
1972,1486,0
6412,3901,0
209,4244,0
7229,1945,0
9483,1676,0
6336,2630,0
849,174,0
6050,2273,0
6081,3572,0
1086,2073,0
1158,1912,0
14186,529,0
2216,836,0
4265,3545,0
550,1275,0
4239,375,0
2231,3588,0
5720,3795,0
603,2858,0
2268,474,0
6092,4606,0
2878,4338,0
7862,3699,0
7573,1610,0
1945,2184,0
1093,1150,0
2444,1602,0
993,3952,0
324,2396,0
10556,1716,0
12459,2156,0
6037,1637,0
4717,2255,0
7688,1304,0
4037,2496,0
458,1807,0
2158,198,0
993,2905,0
4150,2144,0
356,1530,0
1142,2210,0
7878,2367,0
2632,1020,0
1312,2392,0
262,3854,0
6810,4189,0
1306,4304,0
112,2109,0
7433,1199,0
6805,3845,0
7792,2300,0
2737,2241,0
4457,3957,0
5587,246,0
2600,3404,0
3253,1754,0
3929,805,0
1584,3201,0
6066,3398,0
7912,1089,0
7898,1908,0
1094,2785,0
277,311,0
4014,354,0
7897,1720,0
192,1930,0
163,1000,0
5976,1640,0
1645,3073,0
234,880,0
2584,2763,0
807,247,0
213,3975,0
6099,3925,0
6579,3101,0
5385,2892,0
3501,1711,0
6231,3852,0
5073,1314,0
7253,342,0
3139,2527,0
2208,971,0
14145,3190,0
7586,2437,0
3236,1642,0
3301,2525,0
6240,2359,0
5854,2818,0
6012,3404,0
11146,4281,0
2989,489,0
4016,4493,0
4685,1848,0
1755,1339,0
864,1168,0
2665,1560,0
7756,1801,0
6068,303,0
4939,2667,0
7477,171,0
3485,1070,0
3101,4342,0
2253,2555,0
10186,3192,0
1160,1166,0
8226,3184,0
1307,4074,0
8050,743,0
6207,317,0
3149,2060,0
1776,351,0
3842,526,0
3116,385,0
2025,1092,0
6371,2411,0
4301,3026,0
4241,2746,0
6725,2643,0
1868,1108,0
5830,2767,0
9734,1755,0
6007,4120,0
9791,1242,0
6902,771,0
3851,201,0
482,325,0
5406,1621,0
6323,1818,0
2255,3890,0
2527,148,0
367,3987,0
195,2483,0
3347,1607,0
7005,2589,0
6901,4683,0
7534,166,0
5249,627,0
2090,4496,0
2871,3075,0
12673,1121,0
1742,3261,0
6642,3934,0
5510,402,0
1119,1821,0
12979,181,0
983,728,0
7259,3344,0
4136,720,0
5941,2840,0
7601,2327,0
2730,857,0
2380,2730,0
5384,3151,0
4006,381,0
6034,789,0
2627,621,0
1084,258,0
3976,2461,0
1099,3010,0
10357,2390,0
1093,721,0
3782,2824,0
4914,4141,0
7127,3346,0
1781,2815,0
2457,1112,0
7123,3870,0
7078,421,0
11992,1029,0
4165,3528,0
1070,3477,0
3477,1730,0
1226,4219,0
3170,496,0
288,1721,0
121,561,0
6186,4714,0
2939,334,0
3892,3406,0
700,3126,0
7006,4224,0
1068,4047,0
872,2186,0
1197,1717,0
4512,81,0
6239,790,0
6442,3593,0
6437,1034,0
933,1378,0
7452,783,0
2607,534,0
4406,2809,0
4339,3802,0
3436,2308,0
2675,2624,0
2018,2354,0
7286,1245,0
6233,975,0
4244,4467,0
4832,2688,0
7428,3809,0
10143,2178,0
7312,3863,0
1698,2120,0
6889,3531,0
1431,3991,0
7326,3532,0
6367,4358,0
7002,439,0
2463,1694,0
9997,4046,0
5649,4078,0
7444,1309,0
7879,2698,0
7990,1711,0
1806,4282,0
7035,1784,0
14518,1461,0
3227,1272,0
8227,3152,0
13418,362,0
450,4011,0
11923,3423,0
3559,55,0
2840,4246,0
7990,664,0
7119,4343,0
2336,17,0
2955,4492,0
9419,2204,0
13393,3917,0
6454,2906,0
4319,2143,0
7161,4525,0
5521,2738,0
4578,4060,0
11042,3795,0
583,1278,0
2067,2983,0
6950,1272,0
6026,2910,0
899,1743,0
3892,3769,0
542,688,0
3964,3608,0
16579,2810,0
2859,4151,0
627,2718,0
923,1319,0
4474,1909,0
5867,3496,0
